-1.203705942587691147e-01,-9.927290264910111350e-01
3.488317606729706699e-01,9.371853619993193441e-01
4.164989781814850134e-01,-9.091361840636301705e-01
8.446006764874924855e-01,-5.353967662181664533e-01
-2.089357234256383755e-01,9.779293755055142867e-01
-6.104247209815741870e-01,-7.920742768292423630e-01
-7.019273947542351566e-01,7.122485047323947605e-01
-9.759717207187115218e-01,2.178972242993410802e-01
9.997739714456920224e-01,2.126043319663611583e-02
2.308361882506959617e-01,1.854595482290105277e-02
8.001579583835328746e-01,5.997893310450732596e-01
-9.473340018196383383e-01,-3.202472310518693632e-01
