7.731903130893085230e-01,-6.129525779812848851e-01
-2.952286101306163257e-02,-3.592985797401328230e-02
-8.170626482178723338e-01,-5.641891658866521331e-01
-4.300052206090574369e-01,-8.522560859045961168e-01
-8.808403048099291421e-01,4.601388139766623975e-01
-9.829796385594269381e-01,-1.210157141371486639e-01
9.441311197660168242e-01,-1.584554454977799565e-01
6.436785032195218026e-01,7.191889972665478359e-01
3.286135068330550690e-01,-9.180190898436551006e-01
-5.306029995644734321e-01,8.266301304216866486e-01
5.268837258473257207e-02,9.678596702850810196e-01
9.297133741039239618e-01,3.253035292923091570e-01
