6.036343882350625467e-01,7.944112527176807603e-01
9.036138264607037618e-01,3.904352474344079948e-01
-8.046428308784280281e-01,-5.132100768067517915e-01
-4.458534392777374067e-01,8.699748542266406703e-01
-9.274137448786033966e-01,-1.226171119696799344e-01
-2.146648838755615962e-02,9.598434678462457459e-01
6.953680932976915585e-01,-7.160759689378808357e-01
1.602899177938651998e-01,-9.482131830190335675e-01
9.737774496014488523e-01,-9.060986329935248607e-02
-8.040270530605242438e-02,4.263095597557930994e-02
-8.455273770362060626e-01,5.115547051303811488e-01
-3.729343651562662121e-01,-8.710833734300845732e-01
