6.071364590034451503e-01,-5.385838166938101690e-01
6.959133567175175283e-01,7.019411619731229512e-01
-8.116106215153506831e-02,9.836704745499658120e-01
-9.380503618687247025e-02,-1.103440775741694052e-01
-3.705889261873149820e-01,-8.707831863495112401e-01
-9.391079264179258423e-01,-1.044735337571862654e-01
-9.244334623865300138e-01,3.713721734061555257e-01
6.956934416637141627e-01,2.603416625036586440e-02
3.652420808072078251e-01,8.135266003661055789e-01
-4.790520214205635785e-01,8.549641611095885052e-01
1.852809219330023849e-01,-9.481205605968866523e-01
-6.125885700805057121e-01,-5.743987052383578984e-01
